scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.1_2.tsv	result/homeo_answer.tsv	344850	3805	269	PDBTrRosetta	16	4	37	340813	3768	232	0.0097	0.1375	0.9884	0.0182
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.2_0.tsv	result/homeo_answer.tsv	344850	1210	269	PDBTrRosetta	16	4	39	343410	1171	230	0.0322	0.1450	0.9959	0.0527
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.2_1.tsv	result/homeo_answer.tsv	344850	2883	269	PDBTrRosetta	16	4	40	341738	2843	229	0.0139	0.1487	0.9911	0.0254
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.2_2.tsv	result/homeo_answer.tsv	344850	2388	269	PDBTrRosetta	16	4	40	342233	2348	229	0.0168	0.1487	0.9925	0.0301
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.4_0.tsv	result/homeo_answer.tsv	344850	41290	269	PDBTrRosetta	16	4	47	303338	41243	222	0.0011	0.1747	0.8798	0.0023
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.4_1.tsv	result/homeo_answer.tsv	344850	12362	269	PDBTrRosetta	16	4	44	332263	12318	225	0.0036	0.1636	0.9636	0.0070
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3_0.4_2.tsv	result/homeo_answer.tsv	344850	3288	269	PDBTrRosetta	16	4	43	341336	3245	226	0.0131	0.1599	0.9899	0.0242
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.05_0.tsv	result/homeo_answer.tsv	344850	15	269	PDBTrRosetta	16	4	1	344567	14	268	0.0667	0.0037	0.9992	0.0070
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.05_1.tsv	result/homeo_answer.tsv	344850	743	269	PDBTrRosetta	16	4	27	343865	716	242	0.0363	0.1004	0.9972	0.0534
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.05_2.tsv	result/homeo_answer.tsv	344850	3099	269	PDBTrRosetta	16	4	25	341507	3074	244	0.0081	0.0929	0.9904	0.0148
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.1_0.tsv	result/homeo_answer.tsv	344850	212	269	PDBTrRosetta	16	4	43	344412	169	226	0.2028	0.1599	0.9989	0.1788
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.1_1.tsv	result/homeo_answer.tsv	344850	3115	269	PDBTrRosetta	16	4	43	341509	3072	226	0.0138	0.1599	0.9904	0.0254
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.1_2.tsv	result/homeo_answer.tsv	344850	1967	269	PDBTrRosetta	16	4	43	342657	1924	226	0.0219	0.1599	0.9938	0.0385
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.2_0.tsv	result/homeo_answer.tsv	344850	229	269	PDBTrRosetta	16	4	36	344388	193	233	0.1572	0.1338	0.9988	0.1446
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.2_1.tsv	result/homeo_answer.tsv	344850	1577	269	PDBTrRosetta	16	4	44	343048	1533	225	0.0279	0.1636	0.9949	0.0477
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.2_2.tsv	result/homeo_answer.tsv	344850	5429	269	PDBTrRosetta	16	4	45	339197	5384	224	0.0083	0.1673	0.9837	0.0158
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.4_0.tsv	result/homeo_answer.tsv	344850	7490	269	PDBTrRosetta	16	4	44	337135	7446	225	0.0059	0.1636	0.9778	0.0113
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.4_1.tsv	result/homeo_answer.tsv	344850	13819	269	PDBTrRosetta	16	4	44	330806	13775	225	0.0032	0.1636	0.9594	0.0062
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3_0.4_2.tsv	result/homeo_answer.tsv	344850	2840	269	PDBTrRosetta	16	4	44	341785	2796	225	0.0155	0.1636	0.9912	0.0283
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.05_0.tsv	result/homeo_answer.tsv	344850	155	269	PDBTrRosetta	16	4	33	344459	122	236	0.2129	0.1227	0.9990	0.1557
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.05_1.tsv	result/homeo_answer.tsv	344850	542	269	PDBTrRosetta	16	4	20	344059	522	249	0.0369	0.0743	0.9978	0.0493
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.05_2.tsv	result/homeo_answer.tsv	344850	1054	269	PDBTrRosetta	16	4	25	343552	1029	244	0.0237	0.0929	0.9963	0.0378
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.1_0.tsv	result/homeo_answer.tsv	344850	229	269	PDBTrRosetta	16	4	43	344395	186	226	0.1878	0.1599	0.9988	0.1727
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.1_1.tsv	result/homeo_answer.tsv	344850	2818	269	PDBTrRosetta	16	4	44	341807	2774	225	0.0156	0.1636	0.9913	0.0285
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.1_2.tsv	result/homeo_answer.tsv	344850	373	269	PDBTrRosetta	16	4	33	344241	340	236	0.0885	0.1227	0.9983	0.1028
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.2_0.tsv	result/homeo_answer.tsv	344850	497	269	PDBTrRosetta	16	4	40	344124	457	229	0.0805	0.1487	0.9980	0.1044
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.2_1.tsv	result/homeo_answer.tsv	344850	4603	269	PDBTrRosetta	16	4	44	340022	4559	225	0.0096	0.1636	0.9861	0.0181
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.2_2.tsv	result/homeo_answer.tsv	344850	1516	269	PDBTrRosetta	16	4	40	343105	1476	229	0.0264	0.1487	0.9951	0.0448
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.4_0.tsv	result/homeo_answer.tsv	344850	11936	269	PDBTrRosetta	16	4	44	332689	11892	225	0.0037	0.1636	0.9649	0.0072
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.4_1.tsv	result/homeo_answer.tsv	344850	31368	269	PDBTrRosetta	16	4	44	313257	31324	225	0.0014	0.1636	0.9085	0.0028
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3_0.4_2.tsv	result/homeo_answer.tsv	344850	15002	269	PDBTrRosetta	16	4	44	329623	14958	225	0.0029	0.1636	0.9560	0.0058
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.05_0.tsv	result/homeo_answer.tsv	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.05_1.tsv	result/homeo_answer.tsv	344850	125	269	PDBTrRosetta	16	4	14	344470	111	255	0.1120	0.0520	0.9989	0.0711
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.05_2.tsv	result/homeo_answer.tsv	344850	509	269	PDBTrRosetta	16	4	16	344088	493	253	0.0314	0.0595	0.9978	0.0411
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.1_0.tsv	result/homeo_answer.tsv	344850	817	269	PDBTrRosetta	16	4	40	343804	777	229	0.0490	0.1487	0.9971	0.0737
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.1_1.tsv	result/homeo_answer.tsv	344850	425	269	PDBTrRosetta	16	4	35	344191	390	234	0.0824	0.1301	0.9982	0.1009
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.1_2.tsv	result/homeo_answer.tsv	344850	56	269	PDBTrRosetta	16	4	1	344526	55	268	0.0179	0.0037	0.9991	0.0062
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.2_0.tsv	result/homeo_answer.tsv	344850	1095	269	PDBTrRosetta	16	4	44	343530	1051	225	0.0402	0.1636	0.9963	0.0645
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.2_1.tsv	result/homeo_answer.tsv	344850	3536	269	PDBTrRosetta	16	4	39	341084	3497	230	0.0110	0.1450	0.9892	0.0205
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.2_2.tsv	result/homeo_answer.tsv	344850	674	269	PDBTrRosetta	16	4	42	343949	632	227	0.0623	0.1561	0.9975	0.0891
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.4_0.tsv	result/homeo_answer.tsv	344850	4790	269	PDBTrRosetta	16	4	44	339835	4746	225	0.0092	0.1636	0.9856	0.0174
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.4_1.tsv	result/homeo_answer.tsv	344850	6651	269	PDBTrRosetta	16	4	36	337966	6615	233	0.0054	0.1338	0.9801	0.0104
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjza1_0.4_2.tsv	result/homeo_answer.tsv	344850	12617	269	PDBTrRosetta	16	4	42	332006	12575	227	0.0033	0.1561	0.9629	0.0065
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.05_0.tsv	result/homeo_answer.tsv	344850	282	269	PDBTrRosetta	16	4	16	344315	266	253	0.0567	0.0595	0.9985	0.0581
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.05_1.tsv	result/homeo_answer.tsv	344850	544	269	PDBTrRosetta	16	4	19	344056	525	250	0.0349	0.0706	0.9978	0.0467
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.05_2.tsv	result/homeo_answer.tsv	344850	17	269	PDBTrRosetta	16	4	15	344579	2	254	0.8824	0.0558	0.9993	0.1049
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.1_0.tsv	result/homeo_answer.tsv	344850	1473	269	PDBTrRosetta	16	4	39	343147	1434	230	0.0265	0.1450	0.9952	0.0448
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.1_1.tsv	result/homeo_answer.tsv	344850	54	269	PDBTrRosetta	16	4	29	344556	25	240	0.5370	0.1078	0.9992	0.1796
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.1_2.tsv	result/homeo_answer.tsv	344850	803	269	PDBTrRosetta	16	4	38	343816	765	231	0.0473	0.1413	0.9971	0.0709
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.2_0.tsv	result/homeo_answer.tsv	344850	250	269	PDBTrRosetta	16	4	35	344366	215	234	0.1400	0.1301	0.9987	0.1349
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.2_1.tsv	result/homeo_answer.tsv	344850	2457	269	PDBTrRosetta	16	4	39	342163	2418	230	0.0159	0.1450	0.9923	0.0286
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.2_2.tsv	result/homeo_answer.tsv	344850	3373	269	PDBTrRosetta	16	4	35	341243	3338	234	0.0104	0.1301	0.9896	0.0192
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.4_0.tsv	result/homeo_answer.tsv	344850	8362	269	PDBTrRosetta	16	4	43	336262	8319	226	0.0051	0.1599	0.9752	0.0100
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.4_1.tsv	result/homeo_answer.tsv	344850	20038	269	PDBTrRosetta	16	4	44	324587	19994	225	0.0022	0.1636	0.9414	0.0043
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1du7a3_0.4_2.tsv	result/homeo_answer.tsv	344850	14489	269	PDBTrRosetta	16	4	40	330132	14449	229	0.0028	0.1487	0.9574	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.05_0.tsv	result/homeo_answer.tsv	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.05_1.tsv	result/homeo_answer.tsv	344850	140	269	PDBTrRosetta	16	4	2	344443	138	267	0.0143	0.0074	0.9988	0.0098
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.05_2.tsv	result/homeo_answer.tsv	344850	101	269	PDBTrRosetta	16	4	19	344499	82	250	0.1881	0.0706	0.9990	0.1027
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.1_0.tsv	result/homeo_answer.tsv	344850	182	269	PDBTrRosetta	16	4	44	344443	138	225	0.2418	0.1636	0.9989	0.1951
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.1_1.tsv	result/homeo_answer.tsv	344850	1539	269	PDBTrRosetta	16	4	81	343123	1458	188	0.0526	0.3011	0.9952	0.0896
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.1_2.tsv	result/homeo_answer.tsv	344850	61	269	PDBTrRosetta	16	4	8	344528	53	261	0.1311	0.0297	0.9991	0.0485
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.2_0.tsv	result/homeo_answer.tsv	344850	1951	269	PDBTrRosetta	16	4	88	342718	1863	181	0.0451	0.3271	0.9941	0.0793
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.2_1.tsv	result/homeo_answer.tsv	344850	1188	269	PDBTrRosetta	16	4	56	343449	1132	213	0.0471	0.2082	0.9961	0.0769
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.2_2.tsv	result/homeo_answer.tsv	344850	2372	269	PDBTrRosetta	16	4	91	342300	2281	178	0.0384	0.3383	0.9929	0.0689
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.4_0.tsv	result/homeo_answer.tsv	344850	661	269	PDBTrRosetta	16	4	90	344010	571	179	0.1362	0.3346	0.9978	0.1935
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.4_1.tsv	result/homeo_answer.tsv	344850	20285	269	PDBTrRosetta	16	4	90	324386	20195	179	0.0044	0.3346	0.9409	0.0088
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0a1_0.4_2.tsv	result/homeo_answer.tsv	344850	2137	269	PDBTrRosetta	16	4	90	342534	2047	179	0.0421	0.3346	0.9935	0.0748
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.05_0.tsv	result/homeo_answer.tsv	344850	8	269	PDBTrRosetta	16	4	3	344576	5	266	0.3750	0.0112	0.9992	0.0217
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.05_1.tsv	result/homeo_answer.tsv	344850	115	269	PDBTrRosetta	16	4	15	344481	100	254	0.1304	0.0558	0.9990	0.0781
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.05_2.tsv	result/homeo_answer.tsv	344850	183	269	PDBTrRosetta	16	4	7	344405	176	262	0.0383	0.0260	0.9987	0.0310
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.1_0.tsv	result/homeo_answer.tsv	344850	4	269	PDBTrRosetta	16	4	3	344580	1	266	0.7500	0.0112	0.9992	0.0220
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.1_1.tsv	result/homeo_answer.tsv	344850	37	269	PDBTrRosetta	16	4	34	344578	3	235	0.9189	0.1264	0.9993	0.2222
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.1_2.tsv	result/homeo_answer.tsv	344850	117	269	PDBTrRosetta	16	4	79	344543	38	190	0.6752	0.2937	0.9993	0.4093
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.2_0.tsv	result/homeo_answer.tsv	344850	1751	269	PDBTrRosetta	16	4	89	342919	1662	180	0.0508	0.3309	0.9947	0.0881
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.2_1.tsv	result/homeo_answer.tsv	344850	178	269	PDBTrRosetta	16	4	87	344490	91	182	0.4888	0.3234	0.9992	0.3893
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.2_2.tsv	result/homeo_answer.tsv	344850	4258	269	PDBTrRosetta	16	4	89	340412	4169	180	0.0209	0.3309	0.9874	0.0393
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.4_0.tsv	result/homeo_answer.tsv	344850	3636	269	PDBTrRosetta	16	4	90	341035	3546	179	0.0248	0.3346	0.9892	0.0461
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.4_1.tsv	result/homeo_answer.tsv	344850	5724	269	PDBTrRosetta	16	4	90	338947	5634	179	0.0157	0.3346	0.9831	0.0300
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0b1_0.4_2.tsv	result/homeo_answer.tsv	344850	2431	269	PDBTrRosetta	16	4	90	342240	2341	179	0.0370	0.3346	0.9927	0.0667
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.05_0.tsv	result/homeo_answer.tsv	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.05_1.tsv	result/homeo_answer.tsv	344850	492	269	PDBTrRosetta	16	4	6	344095	486	263	0.0122	0.0223	0.9978	0.0158
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.05_2.tsv	result/homeo_answer.tsv	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.1_0.tsv	result/homeo_answer.tsv	344850	59	269	PDBTrRosetta	16	4	14	344536	45	255	0.2373	0.0520	0.9991	0.0854
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.1_1.tsv	result/homeo_answer.tsv	344850	252	269	PDBTrRosetta	16	4	69	344398	183	200	0.2738	0.2565	0.9989	0.2649
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.1_2.tsv	result/homeo_answer.tsv	344850	469	269	PDBTrRosetta	16	4	88	344200	381	181	0.1876	0.3271	0.9984	0.2385
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.2_0.tsv	result/homeo_answer.tsv	344850	9226	269	PDBTrRosetta	16	4	96	335451	9130	173	0.0104	0.3569	0.9730	0.0202
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.2_1.tsv	result/homeo_answer.tsv	344850	1885	269	PDBTrRosetta	16	4	89	342785	1796	180	0.0472	0.3309	0.9943	0.0826
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.2_2.tsv	result/homeo_answer.tsv	344850	1190	269	PDBTrRosetta	16	4	89	343480	1101	180	0.0748	0.3309	0.9963	0.1220
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.4_0.tsv	result/homeo_answer.tsv	344850	12464	269	PDBTrRosetta	16	4	90	332207	12374	179	0.0072	0.3346	0.9636	0.0141
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.4_1.tsv	result/homeo_answer.tsv	344850	21451	269	PDBTrRosetta	16	4	90	323220	21361	179	0.0042	0.3346	0.9375	0.0083
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0c1_0.4_2.tsv	result/homeo_answer.tsv	344850	5390	269	PDBTrRosetta	16	4	90	339281	5300	179	0.0167	0.3346	0.9841	0.0318
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.05_0.tsv	result/homeo_answer.tsv	344850	2	269	PDBTrRosetta	16	4	1	344580	1	268	0.5000	0.0037	0.9992	0.0074
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.05_1.tsv	result/homeo_answer.tsv	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.05_2.tsv	result/homeo_answer.tsv	344850	0	269	PDBTrRosetta	16	4	0	344581	0	269	NaN	0.0000	0.9992	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.1_0.tsv	result/homeo_answer.tsv	344850	157	269	PDBTrRosetta	16	4	62	344486	95	207	0.3949	0.2305	0.9991	0.2911
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.1_1.tsv	result/homeo_answer.tsv	344850	27	269	PDBTrRosetta	16	4	3	344557	24	266	0.1111	0.0112	0.9992	0.0203
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.1_2.tsv	result/homeo_answer.tsv	344850	599	269	PDBTrRosetta	16	4	27	344009	572	242	0.0451	0.1004	0.9976	0.0622
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.2_0.tsv	result/homeo_answer.tsv	344850	656	269	PDBTrRosetta	16	4	83	344008	573	186	0.1265	0.3086	0.9978	0.1795
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.2_1.tsv	result/homeo_answer.tsv	344850	183	269	PDBTrRosetta	16	4	57	344455	126	212	0.3115	0.2119	0.9990	0.2522
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1jt0d1_0.2_2.tsv	result/homeo_answer.tsv	344850	204	269	PDBTrRosetta	16	4	83	344460	121	186	0.4069	0.3086	0.9991	0.3510
