config	query	ranking	n_true	runtime	top1	sens1fp	any_tp	hits
mut_I0_sens	M0634	coverage	9	1.7800	1.0000	1.0000	1.0000	455
mut_I0_sens	M0609	idf	81	1.2800	1.0000	0.0864	1.0000	493
mut_I0_sens	M0609	coverage	81	1.2800	0.0000	0.0000	1.0000	493
mut_I0_sens	M0228	idf	119	0.9000	1.0000	0.1092	1.0000	442
mut_I0_sens	M0228	coverage	119	0.9000	0.0000	0.0000	1.0000	442
mut_I0_sens	M0636	idf	16	1.0800	1.0000	0.6250	1.0000	475
mut_I0_sens	M0636	coverage	16	1.0800	0.0000	0.0000	1.0000	475
mut_I0_sens	M0908	idf	78	0.8300	0.0000	0.0000	1.0000	458
mut_I0_sens	M0908	coverage	78	0.8300	1.0000	0.0128	1.0000	458
mut_I0_sens	M0564	idf	357	1.0000	0.0000	0.0000	1.0000	468
mut_I0_sens	M0564	coverage	357	1.0000	0.0000	0.0000	1.0000	468
mut_I0_sens	M0616	idf	5	1.0100	1.0000	1.0000	1.0000	477
mut_I0_sens	M0616	coverage	5	1.0100	0.0000	0.0000	1.0000	477
mut_I0_sens	M0453	idf	61	2.2100	1.0000	0.3934	1.0000	487
mut_I0_sens	M0453	coverage	61	2.2100	0.0000	0.0000	1.0000	487
mut_I0_sens	M0510	idf	62	1.4500	1.0000	0.9032	1.0000	484
mut_I0_sens	M0510	coverage	62	1.4500	0.0000	0.0000	1.0000	484
mut_I0_sens	M0216	idf	1150	1.2300	1.0000	0.4339	1.0000	499
mut_I0_sens	M0216	coverage	1150	1.2300	1.0000	0.4339	1.0000	499
mut_I0_sens	M0448	idf	7	0.4500	0.0000	0.0000	0.0000	497
mut_I0_sens	M0448	coverage	7	0.4500	0.0000	0.0000	0.0000	497
mut_I0_sens	M0732	idf	18	0.9300	0.0000	0.0000	1.0000	492
mut_I0_sens	M0732	coverage	18	0.9300	1.0000	0.0556	1.0000	492
mut_I0_sens	M0734	idf	5	0.7400	0.0000	0.0000	1.0000	499
mut_I0_sens	M0734	coverage	5	0.7400	0.0000	0.0000	1.0000	499
mut_I0_sens	M0456	idf	17	0.6500	0.0000	0.0000	1.0000	488
mut_I0_sens	M0456	coverage	17	0.6500	0.0000	0.0000	1.0000	488
mut_I0_sens	M0278	idf	74	0.5900	1.0000	0.8919	1.0000	488
mut_I0_sens	M0278	coverage	74	0.5900	0.0000	0.0000	1.0000	488
mut_I0_sens	M0682	idf	290	0.8300	0.0000	0.0000	1.0000	496
mut_I0_sens	M0682	coverage	290	0.8300	1.0000	0.5448	1.0000	496
mut_I0_sens	M0381	idf	68	0.7300	0.0000	0.0000	1.0000	485
mut_I0_sens	M0381	coverage	68	0.7300	0.0000	0.0000	1.0000	485
mut_I0_sens	M0759	idf	73	1.5000	0.0000	0.0000	1.0000	421
mut_I0_sens	M0759	coverage	73	1.5000	0.0000	0.0000	1.0000	421
mut_I0_sens	M0916	idf	1	0.8800	1.0000	1.0000	1.0000	483
mut_I0_sens	M0916	coverage	1	0.8800	0.0000	0.0000	1.0000	483
mut_I0_sens	M0122	idf	21	1.3000	1.0000	0.6667	1.0000	459
mut_I0_sens	M0122	coverage	21	1.3000	0.0000	0.0000	1.0000	459
mut_I0_sens	M0435	idf	17	4.9200	1.0000	0.2941	1.0000	445
mut_I0_sens	M0435	coverage	17	4.9200	0.0000	0.0000	1.0000	445
mut_I0_sens	M0519	idf	16	2.8600	1.0000	1.0000	1.0000	445
mut_I0_sens	M0519	coverage	16	2.8600	0.0000	0.0000	1.0000	445
mut_I0_sens	M0506	idf	113	1.0300	1.0000	0.4690	1.0000	490
mut_I0_sens	M0506	coverage	113	1.0300	0.0000	0.0000	1.0000	490
mut_I0_sens	M0357	idf	5	1.1200	0.0000	0.0000	1.0000	489
mut_I0_sens	M0357	coverage	5	1.1200	0.0000	0.0000	1.0000	489
mut_I0_sens	M0414	idf	82	1.2300	1.0000	0.6829	1.0000	496
mut_I0_sens	M0414	coverage	82	1.2300	0.0000	0.0000	1.0000	496
mut_I0_sens	M0096	idf	23	1.6800	0.0000	0.0000	1.0000	481
mut_I0_sens	M0096	coverage	23	1.6800	0.0000	0.0000	1.0000	481
mut_I0_sens	M0885	idf	15	2.2100	1.0000	0.7333	1.0000	473
mut_I0_sens	M0885	coverage	15	2.2100	0.0000	0.0000	1.0000	473
mut_I0_sens	M0738	idf	15	1.5200	1.0000	1.0000	1.0000	449
mut_I0_sens	M0738	coverage	15	1.5200	1.0000	0.2667	1.0000	449
mut_I0_sens	M0545	idf	19	1.6900	0.0000	0.0000	1.0000	463
mut_I0_sens	M0545	coverage	19	1.6900	0.0000	0.0000	1.0000	463
mut_I0_sens	M0815	idf	238	0.5200	1.0000	0.3908	1.0000	474
mut_I0_sens	M0815	coverage	238	0.5200	1.0000	0.0336	1.0000	474
mut_I0_sens	M0077	idf	101	1.1200	1.0000	0.0297	1.0000	476
mut_I0_sens	M0077	coverage	101	1.1200	1.0000	0.3465	1.0000	476
mut_I0_sens	M0851	idf	22	0.6200	0.0000	0.0000	0.0000	492
mut_I0_sens	M0851	coverage	22	0.6200	0.0000	0.0000	0.0000	492
mut_I0_sens	M0862	idf	17	1.0600	0.0000	0.0000	1.0000	434
mut_I0_sens	M0862	coverage	17	1.0600	0.0000	0.0000	1.0000	434
mut_I0_sens	M0736	idf	3	1.1400	0.0000	0.0000	1.0000	471
mut_I0_sens	M0736	coverage	3	1.1400	0.0000	0.0000	1.0000	471
mut_I0_sens	M0819	idf	25	0.6100	0.0000	0.0000	1.0000	470
mut_I0_sens	M0819	coverage	25	0.6100	1.0000	0.6400	1.0000	470
mut_I0_sens	M0822	idf	2	1.0600	1.0000	0.5000	1.0000	493
mut_I0_sens	M0822	coverage	2	1.0600	1.0000	0.5000	1.0000	493
mut_I0_sens	M0136	idf	9	1.7900	1.0000	0.8889	1.0000	423
mut_I0_sens	M0136	coverage	9	1.7900	0.0000	0.0000	1.0000	423
mut_I0_sens	M0054	idf	44	0.7200	0.0000	0.0000	1.0000	355
mut_I0_sens	M0054	coverage	44	0.7200	0.0000	0.0000	1.0000	355
mut_I0_sens	M0612	idf	82	1.1700	0.0000	0.0000	1.0000	489
mut_I0_sens	M0612	coverage	82	1.1700	0.0000	0.0000	1.0000	489
mut_I0_sens	M0010	idf	13	1.5700	1.0000	1.0000	1.0000	498
mut_I0_sens	M0010	coverage	13	1.5700	1.0000	0.9231	1.0000	498
mut_I0_sens	M0709	idf	289	1.2500	1.0000	0.0311	1.0000	488
mut_I0_sens	M0709	coverage	289	1.2500	1.0000	0.0311	1.0000	488
mut_I0_sens	M0940	idf	104	1.9800	0.0000	0.0000	1.0000	488
mut_I0_sens	M0940	coverage	104	1.9800	0.0000	0.0000	1.0000	488
mut_I0_sens	M0172	idf	12	2.4900	1.0000	0.5000	1.0000	439
mut_I0_sens	M0172	coverage	12	2.4900	1.0000	0.5000	1.0000	439
mut_I0_sens	M0693	idf	362	0.8500	0.0000	0.0000	1.0000	491
mut_I0_sens	M0693	coverage	362	0.8500	0.0000	0.0000	1.0000	491
mut_I0_sens	M0159	idf	148	2.4300	1.0000	0.8716	1.0000	464
mut_I0_sens	M0159	coverage	148	2.4300	1.0000	0.1081	1.0000	464
mut_I0_sens	M0835	idf	9	1.3800	0.0000	0.0000	1.0000	448
mut_I0_sens	M0835	coverage	9	1.3800	0.0000	0.0000	1.0000	448
mut_I0_sens	M0810	idf	37	1.1800	1.0000	0.5946	1.0000	482
mut_I0_sens	M0810	coverage	37	1.1800	1.0000	0.0270	1.0000	482
mut_I0_sens	M0434	idf	12	1.7800	1.0000	1.0000	1.0000	478
mut_I0_sens	M0434	coverage	12	1.7800	0.0000	0.0000	1.0000	478
mut_I0_sens	M0653	idf	23	1.5100	1.0000	0.0435	1.0000	429
mut_I0_sens	M0653	coverage	23	1.5100	0.0000	0.0000	1.0000	429
mut_I0_sens	M0205	idf	259	2.8500	1.0000	0.9537	1.0000	467
mut_I0_sens	M0205	coverage	259	2.8500	0.0000	0.0000	1.0000	467
mut_I0_sens	M0939	idf	13	0.3100	1.0000	0.4615	1.0000	404
mut_I0_sens	M0939	coverage	13	0.3100	1.0000	0.4615	1.0000	404
mut_I0_sens	M0918	idf	65	2.6900	0.0000	0.0000	1.0000	446
mut_I0_sens	M0918	coverage	65	2.6900	0.0000	0.0000	1.0000	446
mut_I0_sens	M0858	idf	351	1.2400	1.0000	0.3789	1.0000	484
mut_I0_sens	M0858	coverage	351	1.2400	1.0000	0.0342	1.0000	484
mut_I0_sens	M0420	idf	17	0.6700	0.0000	0.0000	1.0000	494
mut_I0_sens	M0420	coverage	17	0.6700	0.0000	0.0000	1.0000	494
mut_I0_sens	M0879	idf	15	1.1200	0.0000	0.0000	0.0000	493
mut_I0_sens	M0879	coverage	15	1.1200	0.0000	0.0000	0.0000	493
mut_I0_sens	M0371	idf	122	1.3600	0.0000	0.0000	1.0000	397
mut_I0_sens	M0371	coverage	122	1.3600	0.0000	0.0000	1.0000	397
mut_I0_sens	M0020	idf	115	2.3300	0.0000	0.0000	1.0000	463
mut_I0_sens	M0020	coverage	115	2.3300	0.0000	0.0000	1.0000	463
mut_I0_sens	M0855	idf	38	1.0500	1.0000	0.3158	1.0000	493
mut_I0_sens	M0855	coverage	38	1.0500	0.0000	0.0000	1.0000	493
mut_I0_sens	M0957	idf	186	1.3100	0.0000	0.0000	1.0000	492
mut_I0_sens	M0957	coverage	186	1.3100	0.0000	0.0000	1.0000	492
mut_I0_sens	M0505	idf	27	1.4700	1.0000	0.1111	1.0000	485
mut_I0_sens	M0505	coverage	27	1.4700	1.0000	0.0741	1.0000	485
mut_I0_sens	M0477	idf	70	0.7300	1.0000	0.2714	1.0000	490
mut_I0_sens	M0477	coverage	70	0.7300	1.0000	0.0429	1.0000	490
mut_I0_sens	M0829	idf	6	1.3400	0.0000	0.0000	1.0000	483
mut_I0_sens	M0829	coverage	6	1.3400	0.0000	0.0000	1.0000	483
mut_I0_sens	M0884	idf	19	1.4200	1.0000	0.4211	1.0000	481
mut_I0_sens	M0884	coverage	19	1.4200	0.0000	0.0000	1.0000	481
mut_I0_sens	M0384	idf	67	0.8200	1.0000	0.1343	1.0000	479
mut_I0_sens	M0384	coverage	67	0.8200	0.0000	0.0000	1.0000	479
mut_I0_sens	M0065	idf	53	1.1400	1.0000	0.4151	1.0000	480
mut_I0_sens	M0065	coverage	53	1.1400	1.0000	0.2264	1.0000	480
mut_I0_sens	M0123	idf	2	3.3800	1.0000	1.0000	1.0000	412
mut_I0_sens	M0123	coverage	2	3.3800	0.0000	0.0000	1.0000	412
mut_I0_sens	M0580	idf	9	0.9500	1.0000	0.3333	1.0000	494
mut_I0_sens	M0580	coverage	9	0.9500	0.0000	0.0000	1.0000	494
mut_I0_sens	M0033	idf	14	1.4300	1.0000	0.5000	1.0000	492
mut_I0_sens	M0033	coverage	14	1.4300	0.0000	0.0000	1.0000	492
mut_I0_sens	M0281	idf	1	2.3900	1.0000	1.0000	1.0000	447
mut_I0_sens	M0281	coverage	1	2.3900	0.0000	0.0000	1.0000	447
mut_I0_sens	M0544	idf	12	1.4200	1.0000	0.1667	1.0000	485
mut_I0_sens	M0544	coverage	12	1.4200	0.0000	0.0000	1.0000	485
mut_I0_sens	M0212	idf	83	4.7300	1.0000	0.0120	1.0000	457
mut_I0_sens	M0212	coverage	83	4.7300	0.0000	0.0000	1.0000	457
mut_I0_sens	M0426	idf	18	0.9500	1.0000	0.9444	1.0000	483
mut_I0_sens	M0426	coverage	18	0.9500	1.0000	0.0556	1.0000	483
mut_I0_sens	M0905	idf	198	0.5500	0.0000	0.0000	1.0000	449
mut_I0_sens	M0905	coverage	198	0.5500	0.0000	0.0000	1.0000	449
mut_I0_sens	M0843	idf	14	0.5700	0.0000	0.0000	1.0000	475
mut_I0_sens	M0843	coverage	14	0.5700	0.0000	0.0000	1.0000	475
mut_I0_sens	M0263	idf	24	0.9400	0.0000	0.0000	1.0000	386
mut_I0_sens	M0263	coverage	24	0.9400	1.0000	0.5000	1.0000	386
mut_I0_sens	M0697	idf	155	0.9400	0.0000	0.0000	1.0000	464
mut_I0_sens	M0697	coverage	155	0.9400	1.0000	0.0323	1.0000	464
mut_I0_sens	M0260	idf	21	1.0600	1.0000	0.9048	1.0000	483
mut_I0_sens	M0260	coverage	21	1.0600	0.0000	0.0000	1.0000	483
mut_I0_sens	M0379	idf	41	1.8100	1.0000	1.0000	1.0000	442
mut_I0_sens	M0379	coverage	41	1.8100	0.0000	0.0000	1.0000	442
mut_I0_sens	M0377	idf	189	1.5300	0.0000	0.0000	1.0000	491
mut_I0_sens	M0377	coverage	189	1.5300	0.0000	0.0000	1.0000	491
mut_I0_sens	M0547	idf	4	0.8500	1.0000	0.7500	1.0000	480
mut_I0_sens	M0547	coverage	4	0.8500	0.0000	0.0000	1.0000	480
mut_I0_sens	M0508	idf	6	1.2600	1.0000	1.0000	1.0000	483
mut_I0_sens	M0508	coverage	6	1.2600	1.0000	0.1667	1.0000	483
mut_I0_sens	M0401	idf	392	1.2400	0.0000	0.0000	1.0000	473
mut_I0_sens	M0401	coverage	392	1.2400	0.0000	0.0000	1.0000	473
mut_I0_sens	M0755	idf	11	0.7100	1.0000	0.9091	1.0000	495
mut_I0_sens	M0755	coverage	11	0.7100	0.0000	0.0000	1.0000	495
mut_I0_sens	M0458	idf	25	0.6100	0.0000	0.0000	1.0000	463
mut_I0_sens	M0458	coverage	25	0.6100	0.0000	0.0000	1.0000	463
mut_I0_sens	M0314	idf	45	5.9100	1.0000	0.1111	1.0000	421
mut_I0_sens	M0314	coverage	45	5.9100	0.0000	0.0000	1.0000	421
mut_I0_sens	M0210	idf	220	1.3500	1.0000	0.0091	1.0000	441
mut_I0_sens	M0210	coverage	220	1.3500	1.0000	0.0045	1.0000	441
mut_I0_sens	M0154	idf	62	0.6200	0.0000	0.0000	1.0000	481
mut_I0_sens	M0154	coverage	62	0.6200	0.0000	0.0000	1.0000	481
mut_I0_sens	M0502	idf	20	2.3500	1.0000	0.2000	1.0000	424
mut_I0_sens	M0502	coverage	20	2.3500	0.0000	0.0000	1.0000	424
mut_I0_sens	M0031	idf	290	1.4500	1.0000	0.7103	1.0000	444
mut_I0_sens	M0031	coverage	290	1.4500	1.0000	0.0069	1.0000	444
mut_I0_sens	M0178	idf	273	1.5700	0.0000	0.0000	1.0000	474
mut_I0_sens	M0178	coverage	273	1.5700	0.0000	0.0000	1.0000	474
mut_I0_sens	M0019	idf	21	1.6800	1.0000	0.8095	1.0000	465
mut_I0_sens	M0019	coverage	21	1.6800	0.0000	0.0000	1.0000	465
mut_I0_sens	M0125	idf	19	1.4000	1.0000	0.8947	1.0000	461
mut_I0_sens	M0125	coverage	19	1.4000	1.0000	0.6316	1.0000	461
mut_I0_sens	M0181	idf	8	1.9200	1.0000	0.8750	1.0000	443
mut_I0_sens	M0181	coverage	8	1.9200	0.0000	0.0000	1.0000	443
mut_I0_sens	M0466	idf	6	2.5900	1.0000	0.5000	1.0000	470
mut_I0_sens	M0466	coverage	6	2.5900	0.0000	0.0000	1.0000	470
mut_I0_sens	M0058	idf	37	0.9600	0.0000	0.0000	1.0000	491
mut_I0_sens	M0058	coverage	37	0.9600	0.0000	0.0000	1.0000	491
mut_I0_sens	M0683	idf	27	1.6100	1.0000	0.9259	1.0000	461
mut_I0_sens	M0683	coverage	27	1.6100	0.0000	0.0000	1.0000	461
mut_I0_sens	M0925	idf	22	0.8200	0.0000	0.0000	1.0000	488
mut_I0_sens	M0925	coverage	22	0.8200	0.0000	0.0000	1.0000	488
mut_I0_sens	M0081	idf	9	1.4000	1.0000	0.5556	1.0000	489
mut_I0_sens	M0081	coverage	9	1.4000	0.0000	0.0000	1.0000	489
mut_I0_sens	M0090	idf	60	2.9600	1.0000	0.9833	1.0000	436
mut_I0_sens	M0090	coverage	60	2.9600	0.0000	0.0000	1.0000	436
mut_I0_sens	M0429	idf	47	1.5300	1.0000	0.7872	1.0000	448
mut_I0_sens	M0429	coverage	47	1.5300	0.0000	0.0000	1.0000	448
mut_I0_sens	M0447	idf	2	1.6300	1.0000	0.5000	1.0000	476
mut_I0_sens	M0447	coverage	2	1.6300	0.0000	0.0000	1.0000	476
mut_I0_sens	M0768	idf	19	1.4400	1.0000	0.7895	1.0000	485
mut_I0_sens	M0768	coverage	19	1.4400	1.0000	0.5263	1.0000	485
mut_I0_sens	M0261	idf	19	1.1500	1.0000	0.0526	1.0000	381
mut_I0_sens	M0261	coverage	19	1.1500	0.0000	0.0000	1.0000	381
mut_I0_sens	M0234	idf	8	1.1600	1.0000	0.7500	1.0000	485
mut_I0_sens	M0234	coverage	8	1.1600	0.0000	0.0000	1.0000	485
mut_I0_sens	M0958	idf	236	1.3700	0.0000	0.0000	1.0000	492
mut_I0_sens	M0958	coverage	236	1.3700	0.0000	0.0000	1.0000	492
mut_I0_sens	M0387	idf	2048	1.5900	1.0000	0.0269	1.0000	491
mut_I0_sens	M0387	coverage	2048	1.5900	1.0000	0.0005	1.0000	491
mut_I0_sens	M0520	idf	440	1.4000	1.0000	0.4045	1.0000	497
mut_I0_sens	M0520	coverage	440	1.4000	0.0000	0.0000	1.0000	497
mut_I0_sens	M0910	idf	7	1.1500	1.0000	1.0000	1.0000	475
mut_I0_sens	M0910	coverage	7	1.1500	0.0000	0.0000	1.0000	475
mut_I0_sens	M0398	idf	36	1.9000	1.0000	1.0000	1.0000	477
mut_I0_sens	M0398	coverage	36	1.9000	0.0000	0.0000	1.0000	477
mut_I0_sens	M0040	idf	52	1.2900	0.0000	0.0000	1.0000	445
mut_I0_sens	M0040	coverage	52	1.2900	0.0000	0.0000	1.0000	445
mut_I0_sens	M0808	idf	3	0.8400	1.0000	0.3333	1.0000	485
mut_I0_sens	M0808	coverage	3	0.8400	1.0000	0.6667	1.0000	485
mut_I0_sens	M0781	idf	6	0.6400	1.0000	0.8333	1.0000	493
mut_I0_sens	M0781	coverage	6	0.6400	0.0000	0.0000	1.0000	493
mut_I0_sens	M0410	idf	30	2.7100	1.0000	0.1667	1.0000	429
mut_I0_sens	M0410	coverage	30	2.7100	0.0000	0.0000	1.0000	429
mut_I0_sens	M0250	idf	14	1.1800	1.0000	1.0000	1.0000	494
mut_I0_sens	M0250	coverage	14	1.1800	0.0000	0.0000	1.0000	494
mut_I0_sens	M0748	idf	19	0.2000	0.0000	0.0000	1.0000	186
mut_I0_sens	M0748	coverage	19	0.2000	0.0000	0.0000	1.0000	186
mut_I0_sens	M0515	idf	20	1.3100	1.0000	0.1500	1.0000	458
mut_I0_sens	M0515	coverage	20	1.3100	0.0000	0.0000	1.0000	458
mut_I0_sens	M0920	idf	21	1.8900	0.0000	0.0000	1.0000	486
mut_I0_sens	M0920	coverage	21	1.8900	0.0000	0.0000	1.0000	486
mut_I0_sens	M0655	idf	6	0.5700	0.0000	0.0000	1.0000	375
mut_I0_sens	M0655	coverage	6	0.5700	1.0000	0.1667	1.0000	375
mut_I0_sens	M0227	idf	38	1.1800	1.0000	0.3158	1.0000	487
mut_I0_sens	M0227	coverage	38	1.1800	1.0000	0.0526	1.0000	487
mut_I0_sens	M0272	idf	35	2.0800	1.0000	0.2286	1.0000	441
mut_I0_sens	M0272	coverage	35	2.0800	0.0000	0.0000	1.0000	441
mut_I0_sens	M0093	idf	10	1.6500	0.0000	0.0000	0.0000	484
mut_I0_sens	M0093	coverage	10	1.6500	0.0000	0.0000	0.0000	484
mut_I0_sens	M0625	idf	5	0.9300	0.0000	0.0000	1.0000	466
mut_I0_sens	M0625	coverage	5	0.9300	0.0000	0.0000	1.0000	466
mut_I0_sens	M0321	idf	19	1.1900	1.0000	0.3684	1.0000	494
mut_I0_sens	M0321	coverage	19	1.1900	0.0000	0.0000	1.0000	494
mut_I0_sens	M0048	idf	98	1.3500	1.0000	0.4082	1.0000	474
mut_I0_sens	M0048	coverage	98	1.3500	0.0000	0.0000	1.0000	474
mut_I0_sens	M0043	idf	20	1.2200	1.0000	1.0000	1.0000	454
mut_I0_sens	M0043	coverage	20	1.2200	0.0000	0.0000	1.0000	454
mut_I0_sens	M0900	idf	441	0.6300	1.0000	0.0023	1.0000	497
mut_I0_sens	M0900	coverage	441	0.6300	0.0000	0.0000	1.0000	497
mut_I0_sens	M0857	idf	12	1.6400	1.0000	0.7500	1.0000	438
mut_I0_sens	M0857	coverage	12	1.6400	0.0000	0.0000	1.0000	438
mut_I0_sens	M0964	idf	68	1.0400	1.0000	0.1324	1.0000	450
mut_I0_sens	M0964	coverage	68	1.0400	0.0000	0.0000	1.0000	450
mut_I0_sens	M0131	idf	36	1.2600	1.0000	0.9722	1.0000	484
mut_I0_sens	M0131	coverage	36	1.2600	1.0000	0.0278	1.0000	484
mut_I0_sens	M0754	idf	9	0.7000	1.0000	0.3333	1.0000	484
mut_I0_sens	M0754	coverage	9	0.7000	0.0000	0.0000	1.0000	484
mut_I0_sens	M0313	idf	17	0.5200	0.0000	0.0000	1.0000	497
mut_I0_sens	M0313	coverage	17	0.5200	0.0000	0.0000	1.0000	497
mut_I0_sens	M0092	idf	41	1.5700	1.0000	0.9512	1.0000	450
mut_I0_sens	M0092	coverage	41	1.5700	0.0000	0.0000	1.0000	450
mut_I0_sens	M0108	idf	3	1.1400	0.0000	0.0000	1.0000	484
mut_I0_sens	M0108	coverage	3	1.1400	0.0000	0.0000	1.0000	484
mut_I0_sens	M0139	idf	76	1.5300	0.0000	0.0000	1.0000	481
mut_I0_sens	M0139	coverage	76	1.5300	0.0000	0.0000	1.0000	481
mut_I0_sens	M0235	idf	17	0.6000	0.0000	0.0000	1.0000	483
mut_I0_sens	M0235	coverage	17	0.6000	0.0000	0.0000	1.0000	483
mut_I0_sens	M0444	idf	83	1.2200	0.0000	0.0000	1.0000	481
mut_I0_sens	M0444	coverage	83	1.2200	0.0000	0.0000	1.0000	481
mut_I0_sens	M0623	idf	16	1.0400	1.0000	0.9375	1.0000	478
mut_I0_sens	M0623	coverage	16	1.0400	0.0000	0.0000	1.0000	478
mut_I0_sens	M0919	idf	18	0.8000	1.0000	0.5556	1.0000	474
mut_I0_sens	M0919	coverage	18	0.8000	0.0000	0.0000	1.0000	474
mut_I0_sens	M0369	idf	82	1.0400	1.0000	0.3171	1.0000	456
mut_I0_sens	M0369	coverage	82	1.0400	1.0000	0.0854	1.0000	456
mut_I0_sens	M0253	idf	212	1.8600	1.0000	0.9057	1.0000	420
mut_I0_sens	M0253	coverage	212	1.8600	1.0000	0.0142	1.0000	420
mut_I0_sens	M0254	idf	17	5.7100	1.0000	1.0000	1.0000	385
mut_I0_sens	M0254	coverage	17	5.7100	1.0000	0.0588	1.0000	385
mut_I0_sens	M0301	idf	51	1.2700	1.0000	0.0196	1.0000	434
mut_I0_sens	M0301	coverage	51	1.2700	0.0000	0.0000	1.0000	434
mut_I0_sens	M0674	idf	31	0.8700	0.0000	0.0000	1.0000	407
mut_I0_sens	M0674	coverage	31	0.8700	0.0000	0.0000	1.0000	407
mut_I0_sens	M0100	idf	360	1.2600	1.0000	0.0389	1.0000	482
mut_I0_sens	M0100	coverage	360	1.2600	1.0000	0.0278	1.0000	482
mut_I0_sens	M0231	idf	13	1.3300	1.0000	0.8462	1.0000	466
mut_I0_sens	M0231	coverage	13	1.3300	0.0000	0.0000	1.0000	466
mut_I0_sens	M0816	idf	238	0.6100	0.0000	0.0000	1.0000	485
mut_I0_sens	M0816	coverage	238	0.6100	0.0000	0.0000	1.0000	485
mut_I0_sens	M0472	idf	94	2.0300	1.0000	0.9681	1.0000	478
mut_I0_sens	M0472	coverage	94	2.0300	0.0000	0.0000	1.0000	478
mut_I0_sens	M0962	idf	134	1.5900	1.0000	0.0224	1.0000	477
mut_I0_sens	M0962	coverage	134	1.5900	0.0000	0.0000	1.0000	477
mut_I0_sens	M0795	idf	79	1.6400	1.0000	0.4937	1.0000	483
mut_I0_sens	M0795	coverage	79	1.6400	0.0000	0.0000	1.0000	483
mut_I0_sens	M0727	idf	22	1.3400	1.0000	0.6818	1.0000	459
mut_I0_sens	M0727	coverage	22	1.3400	1.0000	0.1364	1.0000	459
mut_I0_sens	M0497	idf	15	2.0000	1.0000	0.8667	1.0000	470
mut_I0_sens	M0497	coverage	15	2.0000	0.0000	0.0000	1.0000	470
mut_I0_sens	M0338	idf	23	0.8900	1.0000	0.7391	1.0000	483
mut_I0_sens	M0338	coverage	23	0.8900	0.0000	0.0000	1.0000	483
mut_I0_sens	M0947	idf	43	0.8000	1.0000	0.5814	1.0000	322
mut_I0_sens	M0947	coverage	43	0.8000	0.0000	0.0000	1.0000	322
mut_I0_sens	M0163	idf	47	0.7700	1.0000	0.7234	1.0000	486
mut_I0_sens	M0163	coverage	47	0.7700	0.0000	0.0000	1.0000	486
mut_I0_sens	M0959	idf	155	1.9700	0.0000	0.0000	1.0000	491
mut_I0_sens	M0959	coverage	155	1.9700	0.0000	0.0000	1.0000	491
mut_I0_sens	M0433	idf	210	0.5300	0.0000	0.0000	1.0000	486
mut_I0_sens	M0433	coverage	210	0.5300	0.0000	0.0000	1.0000	486
mut_I0_sens	M0416	idf	4	2.2100	1.0000	1.0000	1.0000	487
mut_I0_sens	M0416	coverage	4	2.2100	0.0000	0.0000	1.0000	487
mut_I0_sens	M0850	idf	31	0.6400	0.0000	0.0000	1.0000	449
mut_I0_sens	M0850	coverage	31	0.6400	1.0000	0.1290	1.0000	449
mut_I0_sens	M0454	idf	14	1.2300	1.0000	1.0000	1.0000	458
mut_I0_sens	M0454	coverage	14	1.2300	1.0000	0.5000	1.0000	458
mut_I0_sens	M0351	idf	24	1.0500	0.0000	0.0000	1.0000	425
mut_I0_sens	M0351	coverage	24	1.0500	0.0000	0.0000	1.0000	425
mut_I0_sens	M0425	idf	2084	0.8500	0.0000	0.0000	1.0000	477
mut_I0_sens	M0425	coverage	2084	0.8500	0.0000	0.0000	1.0000	477
mut_I0_sens	M0067	idf	39	1.6600	1.0000	0.2308	1.0000	481
mut_I0_sens	M0067	coverage	39	1.6600	0.0000	0.0000	1.0000	481
mut_I0_sens	M0550	idf	20	1.3700	0.0000	0.0000	1.0000	494
mut_I0_sens	M0550	coverage	20	1.3700	0.0000	0.0000	1.0000	494
mut_I0_sens	M0792	idf	10	0.6100	0.0000	0.0000	1.0000	488
mut_I0_sens	M0792	coverage	10	0.6100	0.0000	0.0000	1.0000	488
mut_I0_sens	M0961	idf	144	1.5100	0.0000	0.0000	1.0000	489
mut_I0_sens	M0961	coverage	144	1.5100	0.0000	0.0000	1.0000	489
mut_I0_sens	M0109	idf	207	1.2500	1.0000	0.5362	1.0000	463
mut_I0_sens	M0109	coverage	207	1.2500	0.0000	0.0000	1.0000	463
mut_I0_sens	M0257	idf	222	1.6600	1.0000	0.9505	1.0000	491
mut_I0_sens	M0257	coverage	222	1.6600	0.0000	0.0000	1.0000	491
mut_I0_sens	M0789	idf	51	0.7500	1.0000	0.0980	1.0000	487
mut_I0_sens	M0789	coverage	51	0.7500	0.0000	0.0000	1.0000	487
mut_I0_sens	M0363	idf	64	0.8200	1.0000	0.0469	1.0000	494
mut_I0_sens	M0363	coverage	64	0.8200	1.0000	0.1250	1.0000	494
mut_I0_sens	M0391	idf	14	0.8300	0.0000	0.0000	1.0000	498
mut_I0_sens	M0391	coverage	14	0.8300	0.0000	0.0000	1.0000	498
mut_I0_sens	M0826	idf	21	0.7300	0.0000	0.0000	1.0000	496
mut_I0_sens	M0826	coverage	21	0.7300	0.0000	0.0000	1.0000	496
mut_I0_sens	M0952	idf	5	0.7500	1.0000	0.8000	1.0000	490
mut_I0_sens	M0952	coverage	5	0.7500	1.0000	0.6000	1.0000	490
mut_I0_sens	M0117	idf	100	0.7100	0.0000	0.0000	1.0000	494
